user_id,phone_id,visit_time
16,5,"2024-05-29 15:40:36"
16,9,"2024-05-29 15:40:36"
16,10,"2024-05-29 15:40:36"
16,2,"2024-05-29 15:40:36"
16,8,"2024-05-29 15:40:36"
16,39,"2024-05-29 15:40:36"
16,81,"2024-05-29 15:40:36"
16,86,"2024-05-29 15:40:36"
16,89,"2024-05-29 15:40:36"
17,15,"2024-05-29 15:40:36"
17,12,"2024-05-29 15:40:36"
17,14,"2024-05-29 15:40:36"
17,3,"2024-05-29 15:40:36"
17,6,"2024-05-29 15:40:36"
17,13,"2024-05-29 15:40:36"
17,11,"2024-05-29 15:40:36"
17,62,"2024-05-29 15:40:36"
17,69,"2024-05-29 15:40:36"
17,76,"2024-05-29 15:40:36"
18,9,"2024-05-29 15:40:36"
18,8,"2024-05-29 15:40:36"
18,1,"2024-05-29 15:40:36"
18,11,"2024-05-29 15:40:36"
18,7,"2024-05-29 15:40:36"
18,5,"2024-05-29 15:40:36"
18,15,"2024-05-29 15:40:36"
18,6,"2024-05-29 15:40:36"
18,56,"2024-05-29 15:40:36"
18,72,"2024-05-29 15:40:36"
19,14,"2024-05-29 15:40:36"
19,9,"2024-05-29 15:40:36"
19,8,"2024-05-29 15:40:36"
19,10,"2024-05-29 15:40:36"
19,5,"2024-05-29 15:40:36"
19,4,"2024-05-29 15:40:36"
19,12,"2024-05-29 15:40:36"
19,68,"2024-05-29 15:40:36"
19,28,"2024-05-29 15:40:36"
19,18,"2024-05-29 15:40:36"
20,3,"2024-05-29 15:40:36"
20,15,"2024-05-29 15:40:36"
20,7,"2024-05-29 15:40:36"
20,4,"2024-05-29 15:40:36"
20,11,"2024-05-29 15:40:36"
20,2,"2024-05-29 15:40:36"
20,1,"2024-05-29 15:40:36"
20,29,"2024-05-29 15:40:36"
20,49,"2024-05-29 15:40:36"
20,88,"2024-05-29 15:40:36"
21,12,"2024-05-29 15:40:36"
21,8,"2024-05-29 15:40:36"
21,1,"2024-05-29 15:40:36"
21,10,"2024-05-29 15:40:36"
21,6,"2024-05-29 15:40:36"
21,9,"2024-05-29 15:40:36"
21,5,"2024-05-29 15:40:36"
21,13,"2024-05-29 15:40:36"
21,79,"2024-05-29 15:40:36"
21,82,"2024-05-29 15:40:36"
22,8,"2024-05-29 15:40:36"
22,2,"2024-05-29 15:40:36"
22,9,"2024-05-29 15:40:36"
22,7,"2024-05-29 15:40:36"
22,1,"2024-05-29 15:40:36"
22,57,"2024-05-29 15:40:36"
22,63,"2024-05-29 15:40:36"
22,22,"2024-05-29 15:40:36"
22,88,"2024-05-29 15:40:36"
22,64,"2024-05-29 15:40:36"
23,7,"2024-05-29 15:40:36"
23,2,"2024-05-29 15:40:36"
23,4,"2024-05-29 15:40:36"
23,6,"2024-05-29 15:40:36"
23,13,"2024-05-29 15:40:36"
23,23,"2024-05-29 15:40:36"
23,56,"2024-05-29 15:40:36"
23,64,"2024-05-29 15:40:36"
23,51,"2024-05-29 15:40:36"
23,88,"2024-05-29 15:40:36"
24,10,"2024-05-29 15:40:37"
24,4,"2024-05-29 15:40:37"
24,1,"2024-05-29 15:40:37"
24,14,"2024-05-29 15:40:37"
24,5,"2024-05-29 15:40:37"
24,84,"2024-05-29 15:40:37"
24,26,"2024-05-29 15:40:37"
24,36,"2024-05-29 15:40:37"
24,35,"2024-05-29 15:40:37"
24,49,"2024-05-29 15:40:37"
25,3,"2024-05-29 15:40:37"
25,11,"2024-05-29 15:40:37"
25,13,"2024-05-29 15:40:37"
25,15,"2024-05-29 15:40:37"
25,5,"2024-05-29 15:40:37"
25,4,"2024-05-29 15:40:37"
25,38,"2024-05-29 15:40:37"
25,44,"2024-05-29 15:40:37"
25,28,"2024-05-29 15:40:37"
25,64,"2024-05-29 15:40:37"
26,11,"2024-05-29 15:40:37"
26,6,"2024-05-29 15:40:37"
26,3,"2024-05-29 15:40:37"
26,15,"2024-05-29 15:40:37"
26,2,"2024-05-29 15:40:37"
26,10,"2024-05-29 15:40:37"
26,8,"2024-05-29 15:40:37"
26,26,"2024-05-29 15:40:37"
26,31,"2024-05-29 15:40:37"
26,71,"2024-05-29 15:40:37"
27,4,"2024-05-29 15:40:37"
27,9,"2024-05-29 15:40:37"
27,14,"2024-05-29 15:40:37"
27,7,"2024-05-29 15:40:37"
27,6,"2024-05-29 15:40:37"
27,61,"2024-05-29 15:40:37"
27,26,"2024-05-29 15:40:37"
27,95,"2024-05-29 15:40:37"
27,58,"2024-05-29 15:40:37"
27,18,"2024-05-29 15:40:37"
28,4,"2024-05-29 15:40:37"
28,13,"2024-05-29 15:40:37"
28,5,"2024-05-29 15:40:37"
28,15,"2024-05-29 15:40:37"
28,11,"2024-05-29 15:40:37"
28,2,"2024-05-29 15:40:37"
28,14,"2024-05-29 15:40:37"
28,75,"2024-05-29 15:40:37"
28,58,"2024-05-29 15:40:37"
28,56,"2024-05-29 15:40:37"
29,5,"2024-05-29 15:40:37"
29,14,"2024-05-29 15:40:37"
29,12,"2024-05-29 15:40:37"
29,13,"2024-05-29 15:40:37"
29,3,"2024-05-29 15:40:37"
29,4,"2024-05-29 15:40:37"
29,11,"2024-05-29 15:40:37"
29,2,"2024-05-29 15:40:37"
29,8,"2024-05-29 15:40:37"
29,58,"2024-05-29 15:40:37"
30,11,"2024-05-29 15:40:37"
30,10,"2024-05-29 15:40:37"
30,6,"2024-05-29 15:40:37"
30,5,"2024-05-29 15:40:37"
30,9,"2024-05-29 15:40:37"
30,2,"2024-05-29 15:40:37"
30,79,"2024-05-29 15:40:37"
30,84,"2024-05-29 15:40:37"
30,87,"2024-05-29 15:40:37"
30,25,"2024-05-29 15:40:37"
31,4,"2024-05-29 15:40:37"
31,1,"2024-05-29 15:40:37"
31,10,"2024-05-29 15:40:37"
31,5,"2024-05-29 15:40:37"
31,11,"2024-05-29 15:40:37"
31,15,"2024-05-29 15:40:37"
31,6,"2024-05-29 15:40:37"
31,12,"2024-05-29 15:40:37"
31,17,"2024-05-29 15:40:37"
31,29,"2024-05-29 15:40:37"
32,5,"2024-05-29 15:40:37"
32,7,"2024-05-29 15:40:37"
32,15,"2024-05-29 15:40:37"
32,11,"2024-05-29 15:40:37"
32,9,"2024-05-29 15:40:37"
32,13,"2024-05-29 15:40:37"
32,4,"2024-05-29 15:40:37"
32,34,"2024-05-29 15:40:37"
32,55,"2024-05-29 15:40:37"
32,33,"2024-05-29 15:40:37"
33,3,"2024-05-29 15:40:37"
33,9,"2024-05-29 15:40:37"
33,6,"2024-05-29 15:40:37"
33,7,"2024-05-29 15:40:37"
33,14,"2024-05-29 15:40:37"
33,2,"2024-05-29 15:40:37"
33,15,"2024-05-29 15:40:37"
33,40,"2024-05-29 15:40:38"
33,35,"2024-05-29 15:40:38"
33,91,"2024-05-29 15:40:38"
34,8,"2024-05-29 15:40:38"
34,14,"2024-05-29 15:40:38"
34,7,"2024-05-29 15:40:38"
34,15,"2024-05-29 15:40:38"
34,5,"2024-05-29 15:40:38"
34,2,"2024-05-29 15:40:38"
34,1,"2024-05-29 15:40:38"
34,9,"2024-05-29 15:40:38"
34,6,"2024-05-29 15:40:38"
34,34,"2024-05-29 15:40:38"
35,5,"2024-05-29 15:40:38"
35,12,"2024-05-29 15:40:38"
35,14,"2024-05-29 15:40:38"
35,10,"2024-05-29 15:40:38"
35,13,"2024-05-29 15:40:38"
35,6,"2024-05-29 15:40:38"
35,2,"2024-05-29 15:40:38"
35,8,"2024-05-29 15:40:38"
35,7,"2024-05-29 15:40:38"
35,50,"2024-05-29 15:40:38"
36,3,"2024-05-29 15:40:38"
36,4,"2024-05-29 15:40:38"
36,2,"2024-05-29 15:40:38"
36,13,"2024-05-29 15:40:38"
36,7,"2024-05-29 15:40:38"
36,1,"2024-05-29 15:40:38"
36,12,"2024-05-29 15:40:38"
36,5,"2024-05-29 15:40:38"
36,8,"2024-05-29 15:40:38"
36,10,"2024-05-29 15:40:38"
37,11,"2024-05-29 15:40:38"
37,9,"2024-05-29 15:40:38"
37,5,"2024-05-29 15:40:38"
37,12,"2024-05-29 15:40:38"
37,3,"2024-05-29 15:40:38"
37,7,"2024-05-29 15:40:38"
37,80,"2024-05-29 15:40:38"
37,70,"2024-05-29 15:40:38"
37,66,"2024-05-29 15:40:38"
37,39,"2024-05-29 15:40:38"
38,2,"2024-05-29 15:40:38"
38,9,"2024-05-29 15:40:38"
38,15,"2024-05-29 15:40:38"
38,3,"2024-05-29 15:40:38"
38,14,"2024-05-29 15:40:38"
38,57,"2024-05-29 15:40:38"
38,34,"2024-05-29 15:40:38"
38,91,"2024-05-29 15:40:38"
38,82,"2024-05-29 15:40:38"
38,40,"2024-05-29 15:40:38"
39,11,"2024-05-29 15:40:38"
39,5,"2024-05-29 15:40:38"
39,12,"2024-05-29 15:40:38"
39,8,"2024-05-29 15:40:38"
39,13,"2024-05-29 15:40:38"
39,1,"2024-05-29 15:40:38"
39,46,"2024-05-29 15:40:38"
39,79,"2024-05-29 15:40:38"
39,44,"2024-05-29 15:40:38"
39,75,"2024-05-29 15:40:38"
40,12,"2024-05-29 15:40:38"
40,3,"2024-05-29 15:40:38"
40,4,"2024-05-29 15:40:38"
40,5,"2024-05-29 15:40:38"
40,13,"2024-05-29 15:40:38"
40,9,"2024-05-29 15:40:38"
40,10,"2024-05-29 15:40:38"
40,16,"2024-05-29 15:40:38"
40,46,"2024-05-29 15:40:38"
40,28,"2024-05-29 15:40:38"
41,7,"2024-05-29 15:40:38"
41,14,"2024-05-29 15:40:38"
41,10,"2024-05-29 15:40:38"
41,2,"2024-05-29 15:40:38"
41,12,"2024-05-29 15:40:38"
41,9,"2024-05-29 15:40:38"
41,6,"2024-05-29 15:40:38"
41,1,"2024-05-29 15:40:38"
41,11,"2024-05-29 15:40:38"
41,46,"2024-05-29 15:40:38"
42,8,"2024-05-29 15:40:38"
42,5,"2024-05-29 15:40:38"
42,13,"2024-05-29 15:40:39"
42,14,"2024-05-29 15:40:39"
42,1,"2024-05-29 15:40:39"
42,7,"2024-05-29 15:40:39"
42,15,"2024-05-29 15:40:39"
42,12,"2024-05-29 15:40:39"
42,2,"2024-05-29 15:40:39"
42,11,"2024-05-29 15:40:39"
43,2,"2024-05-29 15:40:39"
43,13,"2024-05-29 15:40:39"
43,1,"2024-05-29 15:40:39"
43,11,"2024-05-29 15:40:39"
43,6,"2024-05-29 15:40:39"
43,10,"2024-05-29 15:40:39"
43,5,"2024-05-29 15:40:39"
43,15,"2024-05-29 15:40:39"
43,12,"2024-05-29 15:40:39"
43,21,"2024-05-29 15:40:39"
44,5,"2024-05-29 15:40:39"
44,12,"2024-05-29 15:40:39"
44,13,"2024-05-29 15:40:39"
44,2,"2024-05-29 15:40:39"
44,6,"2024-05-29 15:40:39"
44,9,"2024-05-29 15:40:39"
44,8,"2024-05-29 15:40:39"
44,40,"2024-05-29 15:40:39"
44,65,"2024-05-29 15:40:39"
44,72,"2024-05-29 15:40:39"
45,1,"2024-05-29 15:40:39"
45,2,"2024-05-29 15:40:39"
45,8,"2024-05-29 15:40:39"
45,13,"2024-05-29 15:40:39"
45,3,"2024-05-29 15:40:39"
45,15,"2024-05-29 15:40:39"
45,47,"2024-05-29 15:40:39"
45,60,"2024-05-29 15:40:39"
45,45,"2024-05-29 15:40:39"
45,69,"2024-05-29 15:40:39"
46,10,"2024-05-29 15:40:39"
46,8,"2024-05-29 15:40:39"
46,7,"2024-05-29 15:40:39"
46,5,"2024-05-29 15:40:39"
46,2,"2024-05-29 15:40:39"
46,12,"2024-05-29 15:40:39"
46,3,"2024-05-29 15:40:39"
46,13,"2024-05-29 15:40:39"
46,16,"2024-05-29 15:40:39"
46,42,"2024-05-29 15:40:39"
47,3,"2024-05-29 15:40:39"
47,6,"2024-05-29 15:40:39"
47,12,"2024-05-29 15:40:39"
47,7,"2024-05-29 15:40:39"
47,8,"2024-05-29 15:40:39"
47,5,"2024-05-29 15:40:39"
47,14,"2024-05-29 15:40:39"
47,13,"2024-05-29 15:40:39"
47,2,"2024-05-29 15:40:39"
47,57,"2024-05-29 15:40:39"
48,6,"2024-05-29 15:40:39"
48,2,"2024-05-29 15:40:39"
48,15,"2024-05-29 15:40:39"
48,9,"2024-05-29 15:40:39"
48,1,"2024-05-29 15:40:39"
48,91,"2024-05-29 15:40:39"
48,88,"2024-05-29 15:40:39"
48,73,"2024-05-29 15:40:39"
48,92,"2024-05-29 15:40:39"
48,82,"2024-05-29 15:40:39"
49,6,"2024-05-29 15:40:39"
49,3,"2024-05-29 15:40:39"
49,8,"2024-05-29 15:40:39"
49,5,"2024-05-29 15:40:39"
49,4,"2024-05-29 15:40:39"
49,14,"2024-05-29 15:40:39"
49,11,"2024-05-29 15:40:39"
49,12,"2024-05-29 15:40:39"
49,10,"2024-05-29 15:40:39"
49,70,"2024-05-29 15:40:39"
50,2,"2024-05-29 15:40:39"
50,1,"2024-05-29 15:40:39"
50,10,"2024-05-29 15:40:39"
50,14,"2024-05-29 15:40:39"
50,5,"2024-05-29 15:40:39"
50,12,"2024-05-29 15:40:39"
50,7,"2024-05-29 15:40:39"
50,60,"2024-05-29 15:40:39"
50,96,"2024-05-29 15:40:39"
50,57,"2024-05-29 15:40:39"
51,17,"2024-05-29 15:40:39"
51,18,"2024-05-29 15:40:39"
51,19,"2024-05-29 15:40:39"
51,16,"2024-05-29 15:40:39"
51,52,"2024-05-29 15:40:39"
51,67,"2024-05-29 15:40:39"
51,78,"2024-05-29 15:40:39"
51,22,"2024-05-29 15:40:39"
51,5,"2024-05-29 15:40:39"
51,62,"2024-05-29 15:40:39"
52,19,"2024-05-29 15:40:40"
52,18,"2024-05-29 15:40:40"
52,16,"2024-05-29 15:40:40"
52,17,"2024-05-29 15:40:40"
52,58,"2024-05-29 15:40:40"
52,59,"2024-05-29 15:40:40"
52,66,"2024-05-29 15:40:40"
52,89,"2024-05-29 15:40:40"
52,60,"2024-05-29 15:40:40"
52,52,"2024-05-29 15:40:40"
53,16,"2024-05-29 15:40:40"
53,18,"2024-05-29 15:40:40"
53,19,"2024-05-29 15:40:40"
53,17,"2024-05-29 15:40:40"
53,65,"2024-05-29 15:40:40"
53,96,"2024-05-29 15:40:40"
53,43,"2024-05-29 15:40:40"
53,26,"2024-05-29 15:40:40"
53,61,"2024-05-29 15:40:40"
53,27,"2024-05-29 15:40:40"
54,16,"2024-05-29 15:40:40"
54,18,"2024-05-29 15:40:40"
54,19,"2024-05-29 15:40:40"
54,17,"2024-05-29 15:40:40"
54,93,"2024-05-29 15:40:40"
54,73,"2024-05-29 15:40:40"
54,31,"2024-05-29 15:40:40"
54,72,"2024-05-29 15:40:40"
54,21,"2024-05-29 15:40:40"
54,90,"2024-05-29 15:40:40"
55,16,"2024-05-29 15:40:40"
55,17,"2024-05-29 15:40:40"
55,18,"2024-05-29 15:40:40"
55,19,"2024-05-29 15:40:40"
55,29,"2024-05-29 15:40:40"
55,55,"2024-05-29 15:40:40"
55,54,"2024-05-29 15:40:40"
55,90,"2024-05-29 15:40:40"
55,83,"2024-05-29 15:40:40"
55,68,"2024-05-29 15:40:40"
56,18,"2024-05-29 15:40:40"
56,19,"2024-05-29 15:40:40"
56,17,"2024-05-29 15:40:40"
56,16,"2024-05-29 15:40:40"
56,34,"2024-05-29 15:40:40"
56,85,"2024-05-29 15:40:40"
56,28,"2024-05-29 15:40:40"
56,45,"2024-05-29 15:40:40"
56,53,"2024-05-29 15:40:40"
56,30,"2024-05-29 15:40:40"
57,19,"2024-05-29 15:40:40"
57,16,"2024-05-29 15:40:40"
57,18,"2024-05-29 15:40:40"
57,17,"2024-05-29 15:40:40"
57,22,"2024-05-29 15:40:40"
57,71,"2024-05-29 15:40:40"
57,66,"2024-05-29 15:40:40"
57,59,"2024-05-29 15:40:40"
57,63,"2024-05-29 15:40:40"
57,54,"2024-05-29 15:40:40"
58,17,"2024-05-29 15:40:40"
58,16,"2024-05-29 15:40:40"
58,19,"2024-05-29 15:40:40"
58,18,"2024-05-29 15:40:40"
58,89,"2024-05-29 15:40:40"
58,42,"2024-05-29 15:40:40"
58,78,"2024-05-29 15:40:40"
58,74,"2024-05-29 15:40:40"
58,39,"2024-05-29 15:40:40"
58,30,"2024-05-29 15:40:40"
59,17,"2024-05-29 15:40:40"
59,19,"2024-05-29 15:40:40"
59,16,"2024-05-29 15:40:40"
59,18,"2024-05-29 15:40:40"
59,96,"2024-05-29 15:40:40"
59,28,"2024-05-29 15:40:40"
59,65,"2024-05-29 15:40:40"
59,84,"2024-05-29 15:40:40"
59,44,"2024-05-29 15:40:40"
59,75,"2024-05-29 15:40:40"
60,16,"2024-05-29 15:40:40"
60,17,"2024-05-29 15:40:40"
60,19,"2024-05-29 15:40:40"
60,18,"2024-05-29 15:40:40"
60,89,"2024-05-29 15:40:40"
60,39,"2024-05-29 15:40:40"
60,69,"2024-05-29 15:40:40"
60,43,"2024-05-29 15:40:40"
60,10,"2024-05-29 15:40:40"
60,56,"2024-05-29 15:40:40"
61,17,"2024-05-29 15:40:41"
61,18,"2024-05-29 15:40:41"
61,16,"2024-05-29 15:40:41"
61,19,"2024-05-29 15:40:41"
61,88,"2024-05-29 15:40:41"
61,53,"2024-05-29 15:40:41"
61,89,"2024-05-29 15:40:41"
61,44,"2024-05-29 15:40:41"
61,38,"2024-05-29 15:40:41"
61,30,"2024-05-29 15:40:41"
62,16,"2024-05-29 15:40:41"
62,19,"2024-05-29 15:40:41"
62,18,"2024-05-29 15:40:41"
62,17,"2024-05-29 15:40:41"
62,78,"2024-05-29 15:40:41"
62,20,"2024-05-29 15:40:41"
62,28,"2024-05-29 15:40:41"
62,72,"2024-05-29 15:40:41"
62,33,"2024-05-29 15:40:41"
62,6,"2024-05-29 15:40:41"
63,17,"2024-05-29 15:40:41"
63,19,"2024-05-29 15:40:41"
63,16,"2024-05-29 15:40:41"
63,18,"2024-05-29 15:40:41"
63,2,"2024-05-29 15:40:41"
63,44,"2024-05-29 15:40:41"
63,6,"2024-05-29 15:40:41"
63,39,"2024-05-29 15:40:41"
63,24,"2024-05-29 15:40:41"
63,29,"2024-05-29 15:40:41"
64,18,"2024-05-29 15:40:41"
64,17,"2024-05-29 15:40:41"
64,19,"2024-05-29 15:40:41"
64,16,"2024-05-29 15:40:41"
64,41,"2024-05-29 15:40:41"
64,86,"2024-05-29 15:40:41"
64,73,"2024-05-29 15:40:41"
64,49,"2024-05-29 15:40:41"
64,6,"2024-05-29 15:40:41"
64,92,"2024-05-29 15:40:41"
65,17,"2024-05-29 15:40:41"
65,19,"2024-05-29 15:40:41"
65,18,"2024-05-29 15:40:41"
65,16,"2024-05-29 15:40:41"
65,12,"2024-05-29 15:40:41"
65,63,"2024-05-29 15:40:41"
65,75,"2024-05-29 15:40:41"
65,51,"2024-05-29 15:40:41"
65,5,"2024-05-29 15:40:41"
65,76,"2024-05-29 15:40:41"
66,18,"2024-05-29 15:40:41"
66,17,"2024-05-29 15:40:41"
66,19,"2024-05-29 15:40:41"
66,16,"2024-05-29 15:40:41"
66,29,"2024-05-29 15:40:41"
66,1,"2024-05-29 15:40:41"
66,60,"2024-05-29 15:40:41"
66,72,"2024-05-29 15:40:41"
66,89,"2024-05-29 15:40:41"
66,82,"2024-05-29 15:40:41"
67,17,"2024-05-29 15:40:41"
67,18,"2024-05-29 15:40:41"
67,16,"2024-05-29 15:40:41"
67,19,"2024-05-29 15:40:41"
67,14,"2024-05-29 15:40:41"
67,37,"2024-05-29 15:40:41"
67,36,"2024-05-29 15:40:41"
67,27,"2024-05-29 15:40:41"
67,40,"2024-05-29 15:40:41"
67,74,"2024-05-29 15:40:41"
68,16,"2024-05-29 15:40:41"
68,18,"2024-05-29 15:40:41"
68,19,"2024-05-29 15:40:41"
68,17,"2024-05-29 15:40:41"
68,92,"2024-05-29 15:40:41"
68,78,"2024-05-29 15:40:41"
68,57,"2024-05-29 15:40:41"
68,72,"2024-05-29 15:40:41"
68,36,"2024-05-29 15:40:41"
68,46,"2024-05-29 15:40:41"
69,16,"2024-05-29 15:40:41"
69,19,"2024-05-29 15:40:41"
69,17,"2024-05-29 15:40:41"
69,18,"2024-05-29 15:40:41"
69,50,"2024-05-29 15:40:41"
69,23,"2024-05-29 15:40:41"
69,44,"2024-05-29 15:40:41"
69,53,"2024-05-29 15:40:41"
69,41,"2024-05-29 15:40:41"
69,39,"2024-05-29 15:40:41"
70,19,"2024-05-29 15:40:41"
70,18,"2024-05-29 15:40:41"
70,16,"2024-05-29 15:40:41"
70,17,"2024-05-29 15:40:41"
70,93,"2024-05-29 15:40:41"
70,87,"2024-05-29 15:40:41"
70,56,"2024-05-29 15:40:42"
70,43,"2024-05-29 15:40:42"
70,26,"2024-05-29 15:40:42"
70,61,"2024-05-29 15:40:42"
71,18,"2024-05-29 15:40:42"
71,16,"2024-05-29 15:40:42"
71,19,"2024-05-29 15:40:42"
71,17,"2024-05-29 15:40:42"
71,20,"2024-05-29 15:40:42"
71,82,"2024-05-29 15:40:42"
71,70,"2024-05-29 15:40:42"
71,94,"2024-05-29 15:40:42"
71,26,"2024-05-29 15:40:42"
71,32,"2024-05-29 15:40:42"
72,18,"2024-05-29 15:40:42"
72,17,"2024-05-29 15:40:42"
72,19,"2024-05-29 15:40:42"
72,16,"2024-05-29 15:40:42"
72,57,"2024-05-29 15:40:42"
72,45,"2024-05-29 15:40:42"
72,37,"2024-05-29 15:40:42"
72,61,"2024-05-29 15:40:42"
72,28,"2024-05-29 15:40:42"
72,56,"2024-05-29 15:40:42"
73,18,"2024-05-29 15:40:42"
73,19,"2024-05-29 15:40:42"
73,17,"2024-05-29 15:40:42"
73,16,"2024-05-29 15:40:42"
73,65,"2024-05-29 15:40:42"
73,63,"2024-05-29 15:40:42"
73,38,"2024-05-29 15:40:42"
73,39,"2024-05-29 15:40:42"
73,84,"2024-05-29 15:40:42"
73,55,"2024-05-29 15:40:42"
74,18,"2024-05-29 15:40:42"
74,19,"2024-05-29 15:40:42"
74,16,"2024-05-29 15:40:42"
74,17,"2024-05-29 15:40:42"
74,10,"2024-05-29 15:40:42"
